item_id,product_name,category,occasion,body_type_fit,color,price,trend_score,sustainability_score,audience,target_market,fit,pattern,material
10148409,Indian Terrain Men Navy Blue & Green Urban Comfort Fit Checked Chinos,bottom,casual,all,Blue,1124,5,5,adult,men,unknown,checked,unknown
10148483,Indian Terrain Men Olive Green & Off-White Brooklyn Slim Fit Striped Regular Trousers,bottom,casual,all,Green,1214,5,5,adult,men,slim,striped,unknown
10143817,Chkokko Men Teal Blue Solid Polo Collar T-shirt,top,casual,all,Blue,647,5,5,adult,men,unknown,solid,unknown
10151895,Indian Terrain Men Olive Green & Black Slim Fit Checked Smart Casual Shirt,top,casual,all,Green,919,5,5,adult,men,slim,checked,unknown
10144357,Roadster Women Pack of Two Pink & White Colourblocked Round Neck T-shirts,top,casual,all,White,699,5,5,adult,women,unknown,striped,unknown
10147127,Indian Terrain Men Navy Blue & Maroon Striped Polo Collar T-shirt,top,casual,all,Blue,599,5,5,adult,men,unknown,striped,unknown
10146505,KLEIO Women Green Solid Sling Bag,accessory,casual,all,Green,1147,5,5,adult,women,unknown,solid,unknown
10148893,Indian Terrain Men Navy Blue Urban Comfort Fit Self Design Regular Trousers,bottom,casual,all,Blue,989,5,5,adult,men,unknown,self_design,unknown
10137983,KazarMax Women Pink & Purple Ombre Dyed Slip-On Sneakers,footwear,casual,all,Pink,1124,5,5,adult,women,unknown,unknown,unknown
10138075,Libas Women Green Solid Straight Kurta,top,casual,all,Green,719,5,5,adult,women,unknown,solid,unknown
10151409,Indian Terrain Men Khaki Slim Fit Solid Smart Casual Shirt,top,casual,all,Khaki,1429,5,5,adult,men,slim,solid,unknown
10148115,Indian Terrain Men Blue & Red Striped Polo Collar T-shirt,top,casual,all,Blue,674,5,5,adult,men,unknown,striped,unknown
10144051,Chkokko Men Orange Solid Polo Collar T-shirt,top,casual,all,Orange,647,5,5,adult,men,unknown,solid,unknown
10137485,SG YUVRAJ Boys Yellow Solid Pathani Kurta with Pyjamas,top,casual,all,Yellow,879,5,5,kids,men,unknown,solid,unknown
10138935,Indian Terrain Boys White & Navy Blue Regular Fit Printed Casual Shirt,top,casual,all,Blue,519,5,5,kids,men,regular,printed,unknown
10138499,Indian Terrain Boys Blue Regular Fit Printed Casual Shirt,top,casual,all,Blue,359,5,5,kids,men,regular,printed,unknown
1014042,Annabelle by Pantaloons Orange Sheath Dress,one_piece,casual,all,Orange,1499,5,5,adult,unisex,unknown,unknown,unknown
10143751,Chkokko Men Charcoal Grey Solid Round Neck T-shirt,top,casual,all,Grey,464,5,5,adult,men,unknown,solid,unknown
10148097,Indian Terrain Men Rust Orange Solid Polo Collar T-shirt,top,casual,all,Orange,674,5,5,adult,men,unknown,solid,unknown
10147045,Indian Terrain Men Brown Printed Polo Collar T-shirt,top,casual,all,Brown,764,5,5,adult,men,unknown,printed,unknown
10152071,Indian Terrain Men Brown & Navy Blue Slim Fit Checked Smart Casual Shirt,top,casual,all,Blue,944,5,5,adult,men,slim,checked,unknown
10144039,Chkokko Men Navy Blue Solid Polo Collar T-shirt,top,casual,all,Blue,647,5,5,adult,men,unknown,solid,unknown
10149959,Indian Terrain Men Light Khaki Brooklyn Slim Fit Self-Checked Regular Trousers,bottom,casual,all,Khaki,1079,5,5,adult,men,slim,checked,unknown
10144143,Chkokko Men Maroon Solid V-Neck T-shirt,top,casual,all,Maroon,464,5,5,adult,men,unknown,solid,unknown
10148957,Indian Terrain Men Grey Brooklyn Slim Fit Checked Chinos,bottom,casual,all,Grey,1749,5,5,adult,men,slim,solid,unknown
10149105,Indian Terrain Men Khaki Kruger Skinny Fit Printed Chinos,bottom,casual,all,Khaki,1034,5,5,adult,men,skinny,printed,unknown
10146717,Indian Terrain Men Blue Brooklyn Slim Fit Mid-Rise Mildly Distressed Stretchable Jeans,bottom,casual,all,Blue,1034,5,5,adult,men,slim,unknown,unknown
10137097,Puma Men Navy Blue Trackracer IDP Running Shoes,footwear,casual,all,Blue,2274,5,5,adult,men,unknown,unknown,unknown
10143911,Chkokko Women Navy Blue Solid Round Neck T-shirt,top,casual,all,Blue,464,5,5,adult,women,unknown,solid,unknown
10136551,Indian Terrain Boys Blue Regular Fit Mid-Rise Mildly Distressed Jeans,bottom,casual,all,Blue,809,5,5,kids,men,regular,unknown,unknown
10148719,Indian Terrain Men Charcoal Grey Urban Comfort Fit Solid Chinos,bottom,casual,all,Grey,1959,5,5,adult,men,unknown,solid,unknown
10149979,Indian Terrain Men Blue Kruger Skinny Fit Self Design Chinos,bottom,casual,all,Blue,1079,5,5,adult,men,skinny,self_design,unknown
10144781,Mast & Harbour Women Red Regular Fit Solid Casual Shirt,top,casual,all,Red,1499,5,5,adult,women,regular,solid,unknown
10138549,Indian Terrain Boys Red Regular Fit Checked Casual Shirt,top,casual,all,Red,539,5,5,kids,men,regular,checked,unknown
10147723,Indian Terrain Men Black Solid Polo Collar T-shirt,top,casual,all,Black,674,5,5,adult,men,unknown,solid,unknown
10147173,Indian Terrain Men Yellow Printed Round Neck T-shirt,top,casual,all,Yellow,449,5,5,adult,men,unknown,printed,unknown
10143969,Chkokko Men Black Solid Round Neck T-shirt,top,casual,all,Black,554,5,5,adult,men,unknown,solid,unknown
10145043,GAP Boys Logo Hoodie Sweatshirt,top,casual,all,,1999,5,5,kids,men,unknown,unknown,unknown
10138515,Indian Terrain Boys Blue Regular Fit Solid Casual Shirt,top,casual,all,Blue,559,5,5,kids,men,regular,solid,unknown
10148213,Indian Terrain Men Blue Solid Polo Collar T-shirt,top,casual,all,Blue,674,5,5,adult,men,unknown,solid,unknown
10149019,Indian Terrain Men Charcoal Grey Brooklyn Slim Fit Solid Chinos,bottom,casual,all,Grey,1919,5,5,adult,men,slim,solid,unknown
10137487,SG YUVRAJ Boys Yellow Solid Pathani Kurta with Pyjamas,top,casual,all,Yellow,879,5,5,kids,men,unknown,solid,unknown
10137209,Puma Men Black NRGY Neko Knit SoftFoam+ Running Shoes,footwear,casual,all,Black,3249,5,5,adult,men,unknown,unknown,unknown
10138451,Indian Terrain Boys Green Camouflage Regular Fit Printed Casual Shirt,top,casual,all,Green,674,5,5,kids,men,regular,printed,unknown
10148067,Indian Terrain Men Olive Green Self-Striped Polo Collar T-shirt,top,casual,all,Green,674,5,5,adult,men,unknown,striped,unknown
10147755,Indian Terrain Men Grey Melange Solid Round Neck T-shirt,top,casual,all,Grey,584,5,5,adult,men,unknown,solid,unknown
10138193,Libas Women Navy Blue Solid Kurta with Palazzos & Dupatta,top,casual,all,Blue,2299,5,5,adult,women,unknown,solid,unknown
10137995,KazarMax Women Pink & White Printed Slip-On Sneakers,footwear,casual,all,White,1124,5,5,adult,women,unknown,printed,unknown
10143887,Chkokko Men White Solid Round Neck T-shirt,top,casual,all,White,464,5,5,adult,men,unknown,solid,unknown
10138829,Indian Terrain Boys Red & Blue Regular Fit Checked Casual Shirt,top,casual,all,Blue,584,5,5,kids,men,regular,checked,unknown
10146823,Indian Terrain Men Blue Brooklyn Slim Fit Low-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1124,5,5,adult,men,slim,unknown,unknown
10147729,Indian Terrain Men Brown & Orange Striped Polo Collar T-shirt,top,casual,all,Brown,839,5,5,adult,men,unknown,striped,unknown
10152143,Indian Terrain Men White Slim Fit Solid Smart Casual Shirt,top,casual,all,White,899,5,5,adult,men,slim,solid,unknown
10137825,Puma Unisex Black Rise XT NETFIT 2 Walking Shoes,footwear,casual,all,Black,6299,5,5,adult,unisex,unknown,unknown,unknown
10138561,Indian Terrain Boys Yellow & Red Regular Fit Checked Casual Shirt,top,casual,all,Red,559,5,5,kids,men,regular,checked,unknown
10145677,Genius Kids Blue Mickey Mouse Print 14 inches Small Backpack,accessory,casual,all,Blue,802,5,5,kids,unisex,unknown,unknown,unknown
10144243,Roadster Women Mustard Yellow & Teal Blue Colourblocked Round Neck T-shirt,top,casual,all,Blue,699,5,5,adult,women,unknown,striped,unknown
10151881,Indian Terrain Men Mustard Brown Chiseled Regular Fit Solid Smart Casual Shirt,top,casual,all,Brown,899,5,5,adult,men,regular,solid,unknown
10143543,Calvin Klein Jeans Men Navy Blue Solid Laptop Backpack,bottom,casual,all,Blue,8449,5,5,adult,men,unknown,solid,unknown
10146755,Indian Terrain Men Blue Brooklyn Regular Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1124,5,5,adult,men,regular,unknown,unknown
10147815,Indian Terrain Men Green & Mustard Yellow Striped Polo Collar T-shirt,top,casual,all,Green,944,5,5,adult,men,unknown,striped,unknown
10150665,Indian Terrain Men Beige Brooklyn Slim Fit Solid Regular Trousers,bottom,casual,all,Beige,1259,5,5,adult,men,slim,solid,unknown
10151657,Indian Terrain Men Red & White Slim Fit Checked Semiformal Shirt,top,casual,all,Red,944,5,5,adult,men,slim,checked,unknown
10144991,GAP Boy's Plaid Long Sleeve Shirt,top,casual,all,,1999,5,5,kids,men,unknown,unknown,unknown
10138711,Indian Terrain Boys Black Regular Fit Solid Casual Shirt,top,casual,all,Black,539,5,5,kids,men,regular,solid,unknown
10143661,LOCOMOTIVE Men Navy Blue Slim Fit Solid Casual Shirt,top,casual,all,Blue,559,5,5,adult,men,slim,solid,unknown
10144533,HIGHLANDER Men Navy Blue Checked Polo Collar T-shirt,top,casual,all,Blue,699,5,5,adult,men,unknown,checked,unknown
10144535,HIGHLANDER Men Maroon & Navy Blue Colourblocked Round Neck T-shirt,top,casual,all,Blue,699,5,5,adult,men,unknown,unknown,unknown
10139057,Libas Women Navy Blue & White Solid Kurta with Trousers & Dupatta,bottom,casual,all,Blue,1175,5,5,adult,women,unknown,solid,unknown
10144179,Tresmode Women Gold-Toned Leather Loafers,footwear,casual,all,Gold,5655,5,5,adult,women,unknown,unknown,leather
10136227,Indian Terrain Boys Charcoal Grey Regular Fit Solid Trousers,bottom,casual,all,Grey,674,5,5,kids,men,regular,solid,unknown
10147487,Indian Terrain Men Navy Blue Solid Polo Collar T-shirt,top,casual,all,Blue,719,5,5,adult,men,unknown,solid,unknown
10151595,Indian Terrain Men Red & Navy Blue Chiseled Slim Fit Striped Smart Casual Shirt,top,casual,all,Blue,944,5,5,adult,men,slim,striped,unknown
10136431,Indian Terrain Boys Green Regular Fit Solid Trousers,bottom,casual,all,Green,719,5,5,kids,men,regular,solid,unknown
10149235,Indian Terrain Men Brown & Black Brooklyn Slim Self Design Houndstooth Pattern Trousers,bottom,casual,all,Black,1079,5,5,adult,men,unknown,self_design,unknown
10136127,Indian Terrain Boys Green Printed Pullover Sweater,top,casual,all,Green,599,5,5,kids,men,unknown,printed,unknown
10144973,GAP Girls Blue Superdenim Flippy Sequin Jeans with Fantastiflex,bottom,casual,all,Blue,1399,5,5,kids,women,unknown,unknown,denim
10147715,Indian Terrain Men Navy Blue & Red Striped Polo Collar T-shirt,top,casual,all,Blue,559,5,5,adult,men,unknown,striped,unknown
10138593,Indian Terrain Boys Green Regular Fit Checked Casual Shirt,top,casual,all,Green,539,5,5,kids,men,regular,checked,unknown
10142529,MANGO Women Fluorescent Green & Brown Boxy Fit Striped Casual Shirt,top,casual,rectangle,Green,1196,5,5,adult,women,unknown,striped,unknown
10144113,Club York Men White Printed Round Neck T-shirt,top,casual,all,White,699,5,5,adult,men,unknown,printed,unknown
10137339,Puma Unisex Navy Blue  Turin II Training Shoes,footwear,casual,all,Blue,2399,5,5,adult,unisex,unknown,unknown,leather
10144027,Chkokko Men Mustard Yellow Solid Polo Collar T-shirt,top,casual,all,Yellow,647,5,5,adult,men,unknown,solid,unknown
10147697,Indian Terrain Men Navy Blue Self Design Polo Collar T-shirt,top,casual,all,Blue,854,5,5,adult,men,unknown,self_design,unknown
10151501,Indian Terrain Men Red & Navy Blue Slim Fit Striped Smart Casual Shirt,top,casual,all,Blue,944,5,5,adult,men,slim,striped,unknown
10138793,Indian Terrain Boys Red Regular Fit Printed Pure Cotton Casual Shirt,top,casual,all,Red,519,5,5,kids,men,regular,printed,cotton
10137231,Puma Men White Solid Leader VT Bold Running Shoes,footwear,casual,all,White,3024,5,5,adult,men,unknown,solid,unknown
10148923,Indian Terrain Men Blue Tapered Fit Self Design Chinos,bottom,casual,all,Blue,1124,5,5,adult,men,unknown,self_design,unknown
10136447,bigbanana Plus Size Men Black Solid Polo Collar T-shirt,top,casual,all,Black,815,5,5,adult,men,unknown,solid,unknown
10137263,Puma Unisex Navy Blue Solid Training or Gym Shoes,footwear,casual,all,Blue,3999,5,5,adult,unisex,unknown,solid,leather
10149615,Indian Terrain Men Charcoal Grey Brooklyn Slim Fit Self Design Smart Casual Trousers,bottom,casual,all,Grey,1099,5,5,adult,men,slim,self_design,unknown
10138237,Indian Terrain Boys Green & Black Regular Fit Checked Casual Shirt,top,casual,all,Green,539,5,5,kids,men,regular,checked,unknown
10150315,Indian Terrain Men Charcoal Grey Brooklyn Slim Fit Printed Chinos,bottom,casual,all,Grey,1199,5,5,adult,men,slim,printed,unknown
10138051,Libas Women Blue & Orange Printed Kurta with Trousers,bottom,casual,pear,Blue,1079,5,5,adult,women,unknown,printed,unknown
10138819,Indian Terrain Boys Blue & White Regular Fit Checked Cotton Casual Shirt,top,casual,all,Blue,584,5,5,kids,men,regular,checked,cotton
10138011,KazarMax Women Grey Shimmery Slip-On Sneakers,footwear,casual,all,Grey,999,5,5,adult,women,unknown,unknown,unknown
10138349,Indian Terrain Boys Pink Regular Fit Checked Pure Cotton Reversible Casual Shirt,top,casual,all,Pink,1599,5,5,kids,men,regular,solid,cotton
10143921,Chkokko Men Coral Orange Solid V-Neck T-shirt,top,casual,all,Orange,464,5,5,adult,men,unknown,solid,unknown
10136161,Indian Terrain Boys Black Printed Sweatshirt,top,casual,all,Black,449,5,5,kids,men,unknown,printed,unknown
10138013,KazarMax Women Sea Green Printed Slip-On Sneakers,footwear,casual,all,Green,999,5,5,adult,women,unknown,printed,unknown
10138647,Indian Terrain Boys Red Regular Fit Printed Casual Shirt,top,casual,all,Red,449,5,5,kids,men,regular,printed,unknown
10144681,Duke Men Blue Solid Polo Collar T-shirt,top,casual,all,Blue,645,5,5,adult,men,unknown,solid,unknown
10145319,GAP Boys Graphic Long Sleeve T-shirt,top,casual,all,,799,5,5,kids,men,unknown,unknown,unknown
10144515,HIGHLANDER Men Blue Solid Denim Jacket,top,casual,all,Blue,1999,5,5,adult,men,unknown,solid,denim
10143775,Chkokko Men Navy Blue Solid Round Neck T-shirt,top,casual,all,Blue,464,5,5,adult,men,unknown,solid,unknown
10138489,Indian Terrain Boys Orange Regular Fit Solid Casual Shirt,top,casual,all,Orange,404,5,5,kids,men,regular,solid,unknown
10151783,Indian Terrain Men Blue & White Slim Fit Checked Smart Casual Shirt,top,casual,all,Blue,899,5,5,adult,men,slim,checked,unknown
10138651,Indian Terrain Boys Orange Regular Fit Solid Casual Shirt,top,casual,all,Orange,629,5,5,kids,men,regular,solid,unknown
10143865,Chkokko Men Black Solid Round Neck T-shirt,top,casual,all,Black,464,5,5,adult,men,unknown,solid,unknown
10147541,Indian Terrain Men Green Solid Polo Collar T-shirt,top,casual,all,Green,674,5,5,adult,men,unknown,solid,unknown
10137179,Puma Unisex Navy Blue Vista Suede Sneakers,footwear,casual,all,Blue,3299,5,6,adult,unisex,unknown,unknown,leather
10146967,Indian Terrain Men Blue Solid Henley Neck T-shirt,top,casual,all,Blue,719,5,5,adult,men,unknown,solid,unknown
10144249,Roadster Women Burgundy Printed Round Neck T-shirt,top,casual,all,Burgundy,699,5,5,adult,women,unknown,printed,unknown
10138915,Indian Terrain Boys White & Pink Regular Fit Striped Casual Shirt,top,casual,all,White,517,5,5,kids,men,regular,striped,unknown
10147457,Indian Terrain Men Black Printed Round Neck T-shirt,top,casual,all,Black,449,5,5,adult,men,unknown,printed,unknown
10146165,DressBerry Women Rust Red & Black Colourblocked Sweater,top,casual,all,Red,699,5,5,adult,women,unknown,unknown,unknown
10145303,GAP Boys Blue Printed Round Neck T-shirt,top,casual,all,Blue,899,5,5,kids,men,unknown,printed,unknown
10152231,Indian Terrain Men Green & Navy Blue Slim Fit Checked Casual Shirt,top,casual,all,Blue,989,5,5,adult,men,slim,checked,unknown
10137215,Puma Men Grey Magnum IDP Running Shoes,footwear,casual,all,Grey,1899,5,5,adult,men,unknown,unknown,unknown
10139721,Nike Women Black Solid CITY SLEEK SS DRI-FIT Top,top,casual,all,Black,1999,5,5,adult,women,unknown,solid,unknown
10144267,Roadster Women Black & Blue Printed Round Neck T-shirt,top,casual,all,Blue,699,5,5,adult,women,unknown,printed,unknown
10149039,Indian Terrain Men Grey Urban Comfort Fit Regular Fit Solid Smart Casual Regular Trousers,bottom,casual,all,Grey,1959,5,5,adult,men,regular,solid,unknown
10144349,Roadster Women Olive Green Printed Round Neck T-shirt,top,casual,all,Green,699,5,5,adult,women,unknown,printed,unknown
10138953,Indian Terrain Boys Turquoise & Navy Blue Regular Fit Checked Casual Shirt,top,casual,all,Blue,674,5,5,kids,men,regular,checked,unknown
10143861,Chkokko Men Charcoal Grey Solid V-Neck T-shirt,top,casual,all,Grey,464,5,5,adult,men,unknown,solid,unknown
10148861,Indian Terrain Men Khaki Urban Tapered Fit Self Design Smart Casual Regular Trousers,bottom,casual,all,Red,1079,5,5,adult,men,unknown,self_design,unknown
10143919,Chkokko Men Green Solid Polo Collar T-shirt,top,casual,all,Green,647,5,5,adult,men,unknown,solid,unknown
10147647,Indian Terrain Men White & Blue Striped Polo T-shirt,top,casual,all,Blue,674,5,5,adult,men,unknown,striped,unknown
10138163,Libas Women Grey Floral Yoke Design Straight Kurta,top,casual,all,Grey,563,5,5,adult,women,unknown,floral,unknown
10150399,Indian Terrain Men Khaki Kansas Regular Fit Self Design Regular Trousers,bottom,casual,all,Khaki,1149,5,5,adult,men,regular,self_design,unknown
10142419,MANGO Women White & Black Striped Shirt Style Top,top,casual,all,Black,1615,5,5,adult,women,unknown,striped,unknown
10145243,GAP Boy Stripe Long Sleeve T-shirt,top,casual,all,,1299,5,5,kids,men,unknown,unknown,unknown
10148943,Indian Terrain Men Khaki Brooklyn Regular Fit Solid Regular Trousers,bottom,casual,all,Khaki,1149,5,5,adult,men,regular,solid,unknown
10147465,Indian Terrain Men Blue Slim Fit Printed Regular Shorts,bottom,casual,all,Blue,764,5,5,adult,men,slim,printed,unknown
10148503,Indian Terrain Men Black Brooklyn Slim Fit Self Design Regular Trousers,bottom,casual,all,Black,1839,5,5,adult,men,slim,self_design,unknown
10151553,Indian Terrain Men Lavender Oxford Slim Fit Solid Smart Casual Shirt,top,casual,all,Lavender,944,5,5,adult,men,slim,solid,unknown
10142757,MANGO Women Blue Regular Fit Mid-Rise Clean Look Stretchable Cropped Jeans,bottom,casual,all,Blue,2151,6,5,adult,women,regular,unknown,unknown
10146877,Indian Terrain Men Black Kruger Skinny Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Black,1249,5,5,adult,men,skinny,unknown,unknown
10145335,GAP Girl Graphic Long Sleeve T-Shirt,top,casual,all,,699,5,5,kids,women,unknown,unknown,unknown
10146509,KLEIO Beige Solid Sling Bag,accessory,casual,all,Beige,671,5,5,adult,unisex,unknown,solid,unknown
10145273,GAP Girls Pink Printed Round Neck T-shirt,top,casual,all,Pink,699,5,5,kids,women,unknown,printed,unknown
10147309,Indian Terrain Men Red Striped Polo Collar T-shirt,top,casual,all,Red,674,5,5,adult,men,unknown,striped,unknown
10143785,Chkokko Men Navy Blue Solid Henley Neck T-shirt,top,casual,all,Blue,464,5,5,adult,men,unknown,solid,unknown
10148389,Indian Terrain Men Burgundy Brooklyn Slim Fit Solid Chinos,bottom,casual,all,Burgundy,1399,5,5,adult,men,slim,solid,unknown
10149807,HERE&NOW Men Teal Blue Regular Fit Solid Cargos,bottom,casual,all,Blue,1294,5,5,adult,men,regular,solid,unknown
10136435,Indian Terrain Boys Yellow Solid Sweater,top,casual,all,Yellow,719,5,5,kids,men,unknown,solid,unknown
10136633,Franco Leone Men Black Comfort Sandals,footwear,casual,all,Black,2029,5,5,adult,men,unknown,unknown,unknown
10136139,Indian Terrain Boys Olive Brown Regular Fit Solid Regular Trousers,bottom,casual,all,Brown,714,5,5,kids,men,regular,solid,unknown
10144527,HIGHLANDER Men Navy Blue & Grey Slim Fit Checked Regular Trousers,bottom,casual,all,Blue,1299,5,5,adult,men,slim,checked,unknown
10144033,Chkokko Men Blue Solid Round Neck T-shirt,top,casual,all,Blue,554,5,5,adult,men,unknown,solid,unknown
10143955,Chkokko Men Green Solid Polo Collar T-shirt,top,casual,all,Green,647,5,5,adult,men,unknown,solid,unknown
10143851,Chkokko Men Coral Orange Solid Round Neck T-shirt,top,casual,all,Orange,554,5,5,adult,men,unknown,solid,unknown
10138107,Libas Women Grey Checked Asymmetric A-Line Kurta,top,casual,pear,Grey,1999,5,5,adult,women,unknown,checked,unknown
10146933,Indian Terrain Men Red Checked Polo Collar T-shirt,top,casual,all,Red,674,5,5,adult,men,unknown,checked,unknown
10145323,GAP Boys Logo Short Sleeve Tshirt,top,casual,all,,1299,5,5,kids,men,unknown,unknown,unknown
10136193,Indian Terrain Boys Blue Regular Fit Solid Trousers,bottom,casual,all,Blue,639,5,5,kids,men,regular,solid,unknown
10138677,Indian Terrain Boys Red & Blue Regular Fit Checked Casual Shirt,top,casual,all,Blue,479,5,5,kids,men,regular,checked,unknown
10147129,Indian Terrain Men Red & Navy Blue Striped Polo Collar T-shirt,top,casual,all,Blue,639,5,5,adult,men,unknown,striped,unknown
10144135,Chkokko Men Navy Blue Solid Polo Collar T-shirt,top,casual,all,Blue,647,5,5,adult,men,unknown,solid,unknown
10147641,Indian Terrain Men Brown Printed Polo Collar T-shirt,top,casual,all,Brown,944,5,5,adult,men,unknown,printed,unknown
10143749,Chkokko Men Maroon Solid Polo Collar T-shirt,top,casual,all,Maroon,647,5,5,adult,men,unknown,solid,unknown
10138737,Indian Terrain Boys Blue Regular Fit Solid Casual Shirt,top,casual,all,Blue,404,5,5,kids,men,regular,solid,unknown
10145883,Tokyo Talkies Women Maroon Regular Fit Checked Casual Shirt,top,casual,all,Maroon,699,5,5,adult,women,regular,checked,unknown
10142455,DOROTHY PERKINS Women Mustard Yellow Regular Fit Solid Cropped Trousers,bottom,casual,all,Yellow,1999,6,5,adult,women,regular,solid,unknown
10144139,Chkokko Women Maroon Solid Round Neck T-shirt,top,casual,all,Maroon,464,5,5,adult,women,unknown,solid,unknown
10137139,Puma Unisex Black & White Colourblocked Smash v2 Vulc SL Sneakers,footwear,casual,all,Black,3999,5,5,adult,unisex,unknown,unknown,leather
10145347,GAP Girls Flippy Sequin Graphic T-shirt,top,casual,all,,1299,5,5,kids,women,unknown,unknown,unknown
10148305,Indian Terrain Men Grey Brooklyn Slim Fit Self -Checked Regular Trousers,bottom,casual,all,Grey,1679,5,5,adult,men,slim,checked,unknown
10136137,Indian Terrain Boys Blue & Black Regular Fit Camouflage Printed Cargos,bottom,casual,all,Blue,719,5,5,kids,men,regular,printed,unknown
10143683,Club York Men Maroon Striped Round Neck T-shirt,top,casual,all,Maroon,405,5,5,adult,men,unknown,striped,unknown
10138387,Indian Terrain Boys Olive Green & Black Regular Fit Printed Casual Shirt,top,casual,all,Green,449,5,5,kids,men,regular,printed,unknown
10139275,Nike Men Black & White Printed Standard Fit AS M NSW FUTURA Round Neck T-shirt,top,casual,all,Black,906,5,5,adult,men,unknown,printed,unknown
10138725,Indian Terrain Boys Blue Regular Fit Printed Casual Shirt,top,casual,all,Blue,629,5,5,kids,men,regular,printed,unknown
10145017,GAP Girls Super Skinny Jeans with Fantastiflex,bottom,casual,all,,1149,5,5,kids,women,unknown,unknown,unknown
10150077,Indian Terrain Men Light Khaki Kansas Regular Fit Self Design Regular Trousers,bottom,casual,all,Khaki,1759,5,5,adult,men,regular,self_design,unknown
10137813,Free Authority Game Of Thrones featured Blue Tshirt for Men,top,casual,all,Blue,549,5,5,adult,men,unknown,printed,unknown
10138267,Indian Terrain Boys Blue Regular Fit Solid Casual Shirt,top,casual,all,Blue,674,5,5,kids,men,regular,solid,unknown
10138037,KazarMax Women Black Slip-On Walking Sneakers,footwear,casual,all,Black,1124,5,5,adult,women,unknown,unknown,unknown
10145309,GAP Boys Graphic Long Sleeve T-shirt,top,casual,all,,699,5,5,kids,men,unknown,unknown,unknown
10138209,Akiva Women Teal Green & Black Self Design Lightweight Sweater,top,casual,all,Green,1444,5,5,adult,women,unknown,self_design,unknown
10147339,Indian Terrain Men Blue Self Striped Polo Collar T-shirt,top,casual,all,Blue,674,5,5,adult,men,unknown,striped,unknown
10141827,MANGO Women Lime Green Regular Fit Solid Casual Shirt,top,casual,all,Green,1990,5,5,adult,women,regular,solid,unknown
10137315,Puma Men Black Detector Running Shoes,footwear,casual,all,Black,2499,5,5,adult,men,unknown,textured,unknown
10151497,Indian Terrain Men Red & White Chiseled Fit Checked Semiformal Shirt,top,casual,all,Red,944,5,5,adult,men,unknown,checked,unknown
10144539,LOCOMOTIVE Men Blue Tapered Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1299,5,5,adult,men,unknown,unknown,unknown
10136993,Puma Unisex Navy Blue Nucleus Run Sneakers,footwear,casual,all,Blue,2749,5,5,adult,unisex,unknown,unknown,unknown
10143789,Chkokko Women Sea Green Solid Training T-shirt,top,casual,all,Green,557,5,5,adult,women,unknown,solid,unknown
10143903,Chkokko Men Green & Grey Solid Round Neck Training T-shirt,top,casual,all,Green,466,5,5,adult,men,unknown,solid,unknown
10138003,KazarMax Men Navy Blue & White Patterned Slip-On Walking Sneakers,footwear,casual,all,Blue,1149,5,5,adult,men,unknown,unknown,unknown
10145819,Duke Men Blue Solid Round Neck T-shirt,top,casual,all,Blue,500,5,5,adult,men,unknown,solid,unknown
10148259,Indian Terrain Men Khaki Urban Comfort Regular Fit Self Design Smart Casual Trousers,bottom,casual,all,Khaki,879,5,5,adult,men,regular,self_design,unknown
10150229,Indian Terrain Men Brown Brooklyn Slim Fit Printed Chinos,bottom,casual,all,Brown,1149,5,5,adult,men,slim,printed,unknown
10146797,Indian Terrain Men Blue Brooklyn Slim Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1124,5,5,adult,men,slim,unknown,unknown
10147555,Indian Terrain Men Red & White Striped Polo T-shirt,top,casual,all,Red,599,5,5,adult,men,unknown,striped,unknown
10145245,GAP Boys Logo Short Sleeve Tshirt,top,casual,all,,1299,5,5,kids,men,unknown,unknown,unknown
10136381,Indian Terrain Boys Brown Regular Fit Solid Trousers,bottom,casual,all,Brown,764,5,5,kids,men,regular,solid,unknown
10147383,Indian Terrain Men Brown & Blue Printed Polo Collar T-shirt,top,casual,all,Blue,944,5,5,adult,men,unknown,printed,unknown
10143889,Chkokko Men White Solid Polo Collar T-shirt,top,casual,all,White,647,5,5,adult,men,unknown,solid,unknown
10137533,FAUSTO Women Beige Slip-On Sneakers,footwear,casual,all,Beige,629,5,5,adult,women,unknown,unknown,leather
10146969,Indian Terrain Men Navy Blue Printed Round Neck T-shirt,top,casual,all,Blue,674,5,5,adult,men,unknown,printed,unknown
10143829,Chkokko Men Black Solid Round Neck Training T-shirt,top,casual,all,Black,563,5,5,adult,men,unknown,solid,unknown
10136093,Indian Terrain Boys Navy Blue Regular Fit Solid Trousers,bottom,casual,all,Blue,764,5,5,kids,men,regular,solid,unknown
10150063,Indian Terrain Men Olive Green Kansas Regular Fit Solid Regular Trousers,bottom,casual,all,Green,1759,5,5,adult,men,regular,solid,unknown
10144069,Chkokko Men Green Solid Henley Neck T-shirt,top,casual,all,Green,464,5,5,adult,men,unknown,solid,unknown
10145025,GAP Boys Logo Hoodie Sweatshirt,top,casual,all,,1249,5,5,kids,men,unknown,unknown,unknown
